EventName,EventTitle,,,,
KEY_G1000_MFD_SOFTKEY8,G1000_MFD_SOFTKEY8,,,,
KEY_G1000_MFD_SOFTKEY9,G1000_MFD_SOFTKEY9,,,,
KEY_G1000_MFD_SOFTKEY10,G1000_MFD_SOFTKEY10,,,,
KEY_G1000_MFD_SOFTKEY11,G1000_MFD_SOFTKEY11,,,,
KEY_G1000_MFD_SOFTKEY12,G1000_MFD_SOFTKEY2,,,,
KEY_THROTTLE_FULL,THROTTLE_FULL,,,,
KEY_THROTTLE_INCR,THROTTLE_INCR,,,,
KEY_THROTTLE_INCR_SMALL,THROTTLE_INCR_SMALL,,,,
KEY_THROTTLE_DECR,THROTTLE_DECR,,,,
KEY_THROTTLE_DECR_SMALL,THROTTLE_DECR_SMALL,,,,
KEY_THROTTLE_CUT,THROTTLE_CUT,,,,
KEY_INCREASE_THROTTLE,INCREASE_THROTTLE,,,,
KEY_DECREASE_THROTTLE,DECREASE_THROTTLE,,,,
KEY_THROTTLE_SET,THROTTLE_SET,,,,
KEY_AXIS_THROTTLE_SET,AXIS_THROTTLE_SET,,,,
KEY_THROTTLE1_SET,THROTTLE1_SET,,,,
KEY_THROTTLE2_SET,THROTTLE2_SET,,,,
KEY_THROTTLE3_SET,THROTTLE3_SET,,,,
KEY_THROTTLE4_SET,THROTTLE4_SET,,,,
KEY_THROTTLE1_FULL,THROTTLE1_FULL,,,,
KEY_THROTTLE1_INCR,THROTTLE1_INCR,,,,
KEY_THROTTLE1_INCR_SMALL,THROTTLE1_INCR_SMALL,,,,
KEY_THROTTLE1_DECR,THROTTLE1_DECR,,,,
KEY_THROTTLE1_CUT,THROTTLE1_CUT,,,,
KEY_THROTTLE2_FULL,THROTTLE2_FULL,,,,
KEY_THROTTLE2_INCR,THROTTLE2_INCR,,,,
KEY_THROTTLE2_INCR_SMALL,THROTTLE2_INCR_SMALL,,,,
KEY_THROTTLE2_DECR,THROTTLE2_DECR,,,,
KEY_THROTTLE2_CUT,THROTTLE2_CUT,,,,
KEY_THROTTLE3_FULL,THROTTLE3_FULL,,,,
KEY_THROTTLE3_INCR,THROTTLE3_INCR,,,,
KEY_THROTTLE3_INCR_SMALL,THROTTLE3_INCR_SMALL,,,,
KEY_THROTTLE3_DECR,THROTTLE3_DECR,,,,
KEY_THROTTLE3_CUT,THROTTLE3_CUT,,,,
KEY_THROTTLE4_FULL,THROTTLE4_FULL,,,,
KEY_THROTTLE4_INCR,THROTTLE4_INCR,,,,
KEY_THROTTLE4_INCR_SMALL,THROTTLE4_INCR_SMALL,,,,
KEY_THROTTLE4_DECR,THROTTLE4_DECR,,,,
KEY_THROTTLE4_CUT,THROTTLE4_CUT,,,,
KEY_THROTTLE_10,THROTTLE_10,,,,
KEY_THROTTLE_20,THROTTLE_20,,,,
KEY_THROTTLE_30,THROTTLE_30,,,,
KEY_THROTTLE_40,THROTTLE_40,,,,
KEY_THROTTLE_50,THROTTLE_50,,,,
